commodity,date,modal_price
raw_craft,2024-02-10,739.61
raw_craft,2024-02-11,743.44
raw_craft,2024-02-12,745.58
raw_craft,2024-02-13,744.91
raw_craft,2024-02-14,747.23
raw_craft,2024-02-15,748.06
raw_craft,2024-02-16,748.02
raw_craft,2024-02-17,747.84
raw_craft,2024-02-18,747.45
raw_craft,2024-02-19,748.96
raw_craft,2024-02-20,749.33
raw_craft,2024-02-21,747.74
raw_craft,2024-02-22,746.05
raw_craft,2024-02-23,746.79
raw_craft,2024-02-24,747.8
raw_craft,2024-02-25,747.15
raw_craft,2024-02-26,744.67
raw_craft,2024-02-27,747.53
raw_craft,2024-02-28,749.91
raw_craft,2024-02-29,745.51
raw_craft,2024-03-01,748.56
raw_craft,2024-03-02,748.14
raw_craft,2024-03-03,748.62
raw_craft,2024-03-04,751.23
raw_craft,2024-03-05,755.02
raw_craft,2024-03-06,757.35
raw_craft,2024-03-07,757.95
raw_craft,2024-03-08,754.88
raw_craft,2024-03-09,750.36
raw_craft,2024-03-10,752.39
raw_craft,2024-03-11,755.48
raw_craft,2024-03-12,753.69
raw_craft,2024-03-13,753.13
raw_craft,2024-03-14,751.93
raw_craft,2024-03-15,750.66
raw_craft,2024-03-16,753.14
raw_craft,2024-03-17,753.69
raw_craft,2024-03-18,753.22
raw_craft,2024-03-19,759.3
raw_craft,2024-03-20,756.1
raw_craft,2024-03-21,757.39
raw_craft,2024-03-22,755.07
raw_craft,2024-03-23,754.76
raw_craft,2024-03-24,755.15
raw_craft,2024-03-25,757.12
raw_craft,2024-03-26,756.58
raw_craft,2024-03-27,755.8
raw_craft,2024-03-28,755.22
raw_craft,2024-03-29,752.83
raw_craft,2024-03-30,754.31
raw_craft,2024-03-31,755.0
raw_craft,2024-04-01,756.04
raw_craft,2024-04-02,755.94
raw_craft,2024-04-03,755.55
raw_craft,2024-04-04,758.28
raw_craft,2024-04-05,760.66
raw_craft,2024-04-06,763.95
raw_craft,2024-04-07,764.85
raw_craft,2024-04-08,768.02
raw_craft,2024-04-09,767.11
raw_craft,2024-04-10,766.7
raw_craft,2024-04-11,769.51
raw_craft,2024-04-12,771.52
raw_craft,2024-04-13,770.9
raw_craft,2024-04-14,768.54
raw_craft,2024-04-15,768.12
raw_craft,2024-04-16,766.6
raw_craft,2024-04-17,770.63
raw_craft,2024-04-18,772.44
raw_craft,2024-04-19,770.72
raw_craft,2024-04-20,768.36
raw_craft,2024-04-21,766.62
raw_craft,2024-04-22,765.39
raw_craft,2024-04-23,765.06
raw_craft,2024-04-24,767.68
raw_craft,2024-04-25,765.51
raw_craft,2024-04-26,770.84
raw_craft,2024-04-27,768.72
raw_craft,2024-04-28,765.53
raw_craft,2024-04-29,769.47
raw_craft,2024-04-30,772.58
raw_craft,2024-05-01,772.21
raw_craft,2024-05-02,773.15
raw_craft,2024-05-03,774.15
raw_craft,2024-05-04,774.52
raw_craft,2024-05-05,771.57
raw_craft,2024-05-06,765.9
raw_craft,2024-05-07,764.01
raw_craft,2024-05-08,768.24
raw_craft,2024-05-09,772.58
raw_craft,2024-05-10,772.03
raw_craft,2024-05-11,769.87
raw_craft,2024-05-12,770.56
raw_craft,2024-05-13,771.63
raw_craft,2024-05-14,773.08
raw_craft,2024-05-15,767.29
raw_craft,2024-05-16,774.65
raw_craft,2024-05-17,777.34
raw_craft,2024-05-18,776.93
raw_craft,2024-05-19,775.32
raw_craft,2024-05-20,777.67
raw_craft,2024-05-21,778.88
raw_craft,2024-05-22,779.15
raw_craft,2024-05-23,780.28
raw_craft,2024-05-24,780.07
raw_craft,2024-05-25,781.06
raw_craft,2024-05-26,782.82
raw_craft,2024-05-27,783.68
raw_craft,2024-05-28,784.42
raw_craft,2024-05-29,787.76
raw_craft,2024-05-30,784.05
raw_craft,2024-05-31,782.23
raw_craft,2024-06-01,782.35
raw_craft,2024-06-02,780.69
raw_craft,2024-06-03,779.82
raw_craft,2024-06-04,782.89
raw_craft,2024-06-05,782.6
raw_craft,2024-06-06,778.37
raw_craft,2024-06-07,777.44
raw_craft,2024-06-08,777.63
raw_craft,2024-06-09,777.77
raw_craft,2024-06-10,779.13
raw_craft,2024-06-11,780.29
raw_craft,2024-06-12,780.02
raw_craft,2024-06-13,777.29
raw_craft,2024-06-14,776.32
raw_craft,2024-06-15,774.92
raw_craft,2024-06-16,774.31
raw_craft,2024-06-17,775.97
raw_craft,2024-06-18,776.97
raw_craft,2024-06-19,778.95
raw_craft,2024-06-20,778.1
raw_craft,2024-06-21,781.69
raw_craft,2024-06-22,783.32
raw_craft,2024-06-23,783.64
raw_craft,2024-06-24,785.12
raw_craft,2024-06-25,783.58
raw_craft,2024-06-26,778.69
raw_craft,2024-06-27,777.33
raw_craft,2024-06-28,779.13
raw_craft,2024-06-29,779.37
raw_craft,2024-06-30,779.11
raw_craft,2024-07-01,777.18
raw_craft,2024-07-02,772.69
raw_craft,2024-07-03,776.06
raw_craft,2024-07-04,775.63
raw_craft,2024-07-05,774.68
raw_craft,2024-07-06,773.18
raw_craft,2024-07-07,776.15
raw_craft,2024-07-08,778.25
raw_craft,2024-07-09,776.05
raw_craft,2024-07-10,778.82
raw_craft,2024-07-11,778.54
raw_craft,2024-07-12,777.17
raw_craft,2024-07-13,776.54
raw_craft,2024-07-14,774.77
raw_craft,2024-07-15,771.76
raw_craft,2024-07-16,773.61
raw_craft,2024-07-17,773.16
raw_craft,2024-07-18,774.64
raw_craft,2024-07-19,775.37
raw_craft,2024-07-20,776.7
raw_craft,2024-07-21,772.0
raw_craft,2024-07-22,770.05
raw_craft,2024-07-23,771.42
raw_craft,2024-07-24,768.53
raw_craft,2024-07-25,769.44
raw_craft,2024-07-26,766.29
raw_craft,2024-07-27,766.38
raw_craft,2024-07-28,770.15
raw_craft,2024-07-29,771.99
raw_craft,2024-07-30,767.77
raw_craft,2024-07-31,769.78
raw_craft,2024-08-01,774.06
raw_craft,2024-08-02,780.63
raw_craft,2024-08-03,781.8
raw_craft,2024-08-04,778.66
raw_craft,2024-08-05,779.73
raw_craft,2024-08-06,783.53
raw_craft,2024-08-07,783.15
raw_craft,2024-08-08,785.66
raw_craft,2024-08-09,783.73
raw_craft,2024-08-10,784.67
raw_craft,2024-08-11,778.88
raw_craft,2024-08-12,776.72
raw_craft,2024-08-13,776.76
raw_craft,2024-08-14,775.97
raw_craft,2024-08-15,773.0
raw_craft,2024-08-16,771.9
raw_craft,2024-08-17,772.71
raw_craft,2024-08-18,772.57
raw_craft,2024-08-19,772.76
raw_craft,2024-08-20,774.52
raw_craft,2024-08-21,773.77
raw_craft,2024-08-22,776.99
raw_craft,2024-08-23,774.74
raw_craft,2024-08-24,779.29
raw_craft,2024-08-25,781.95
raw_craft,2024-08-26,781.17
raw_craft,2024-08-27,780.55
raw_craft,2024-08-28,781.09
raw_craft,2024-08-29,782.54
raw_craft,2024-08-30,785.17
raw_craft,2024-08-31,782.08
raw_craft,2024-09-01,783.16
raw_craft,2024-09-02,778.26
raw_craft,2024-09-03,777.9
raw_craft,2024-09-04,781.35
raw_craft,2024-09-05,778.09
raw_craft,2024-09-06,774.42
raw_craft,2024-09-07,774.99
raw_craft,2024-09-08,778.28
raw_craft,2024-09-09,779.09
raw_craft,2024-09-10,774.7
raw_craft,2024-09-11,770.86
raw_craft,2024-09-12,771.14
raw_craft,2024-09-13,768.47
raw_craft,2024-09-14,768.84
raw_craft,2024-09-15,769.34
raw_craft,2024-09-16,768.27
raw_craft,2024-09-17,772.52
raw_craft,2024-09-18,773.94
raw_craft,2024-09-19,776.81
raw_craft,2024-09-20,779.01
raw_craft,2024-09-21,778.72
raw_craft,2024-09-22,778.32
raw_craft,2024-09-23,777.68
raw_craft,2024-09-24,779.32
raw_craft,2024-09-25,777.86
raw_craft,2024-09-26,781.95
raw_craft,2024-09-27,780.26
raw_craft,2024-09-28,780.81
raw_craft,2024-09-29,780.33
raw_craft,2024-09-30,779.33
raw_craft,2024-10-01,784.48
raw_craft,2024-10-02,783.5
raw_craft,2024-10-03,782.84
raw_craft,2024-10-04,781.34
raw_craft,2024-10-05,781.49
raw_craft,2024-10-06,781.31
raw_craft,2024-10-07,778.74
raw_craft,2024-10-08,777.81
raw_craft,2024-10-09,779.29
raw_craft,2024-10-10,781.74
raw_craft,2024-10-11,781.86
raw_craft,2024-10-12,782.05
raw_craft,2024-10-13,781.26
raw_craft,2024-10-14,780.13
raw_craft,2024-10-15,778.04
raw_craft,2024-10-16,774.47
raw_craft,2024-10-17,772.89
raw_craft,2024-10-18,775.05
raw_craft,2024-10-19,774.11
raw_craft,2024-10-20,773.37
raw_craft,2024-10-21,772.57
raw_craft,2024-10-22,775.52
raw_craft,2024-10-23,773.41
raw_craft,2024-10-24,774.11
raw_craft,2024-10-25,774.01
raw_craft,2024-10-26,774.22
raw_craft,2024-10-27,774.84
raw_craft,2024-10-28,775.03
raw_craft,2024-10-29,776.93
raw_craft,2024-10-30,776.91
raw_craft,2024-10-31,781.04
raw_craft,2024-11-01,781.2
raw_craft,2024-11-02,777.28
raw_craft,2024-11-03,778.82
raw_craft,2024-11-04,779.79
raw_craft,2024-11-05,779.92
raw_craft,2024-11-06,779.37
raw_craft,2024-11-07,774.5
raw_craft,2024-11-08,770.04
raw_craft,2024-11-09,773.91
raw_craft,2024-11-10,772.6
raw_craft,2024-11-11,774.9
raw_craft,2024-11-12,771.24
raw_craft,2024-11-13,768.87
raw_craft,2024-11-14,770.49
raw_craft,2024-11-15,770.31
raw_craft,2024-11-16,771.61
raw_craft,2024-11-17,771.63
raw_craft,2024-11-18,771.2
raw_craft,2024-11-19,769.69
raw_craft,2024-11-20,766.99
raw_craft,2024-11-21,770.28
raw_craft,2024-11-22,773.96
raw_craft,2024-11-23,771.61
raw_craft,2024-11-24,769.11
raw_craft,2024-11-25,768.36
raw_craft,2024-11-26,769.2
raw_craft,2024-11-27,768.83
raw_craft,2024-11-28,770.04
raw_craft,2024-11-29,769.98
raw_craft,2024-11-30,769.77
raw_craft,2024-12-01,775.42
raw_craft,2024-12-02,774.25
raw_craft,2024-12-03,778.12
raw_craft,2024-12-04,781.56
raw_craft,2024-12-05,782.8
raw_craft,2024-12-06,778.34
raw_craft,2024-12-07,778.47
raw_craft,2024-12-08,777.32
raw_craft,2024-12-09,777.43
raw_craft,2024-12-10,775.01
raw_craft,2024-12-11,776.82
raw_craft,2024-12-12,779.17
raw_craft,2024-12-13,781.97
raw_craft,2024-12-14,781.13
raw_craft,2024-12-15,778.7
raw_craft,2024-12-16,779.58
raw_craft,2024-12-17,783.75
raw_craft,2024-12-18,783.97
raw_craft,2024-12-19,785.09
raw_craft,2024-12-20,784.59
raw_craft,2024-12-21,783.46
raw_craft,2024-12-22,785.07
raw_craft,2024-12-23,784.87
raw_craft,2024-12-24,785.88
raw_craft,2024-12-25,787.13
raw_craft,2024-12-26,788.0
raw_craft,2024-12-27,789.38
raw_craft,2024-12-28,787.42
raw_craft,2024-12-29,785.32
raw_craft,2024-12-30,785.27
raw_craft,2024-12-31,785.28
raw_craft,2025-01-01,784.11
raw_craft,2025-01-02,784.73
raw_craft,2025-01-03,786.93
raw_craft,2025-01-04,789.79
raw_craft,2025-01-05,793.2
raw_craft,2025-01-06,790.13
raw_craft,2025-01-07,787.43
raw_craft,2025-01-08,786.81
raw_craft,2025-01-09,787.05
raw_craft,2025-01-10,786.54
raw_craft,2025-01-11,785.29
raw_craft,2025-01-12,784.63
raw_craft,2025-01-13,785.83
raw_craft,2025-01-14,782.75
raw_craft,2025-01-15,788.33
raw_craft,2025-01-16,788.43
raw_craft,2025-01-17,790.98
raw_craft,2025-01-18,789.66
raw_craft,2025-01-19,791.08
raw_craft,2025-01-20,791.37
raw_craft,2025-01-21,793.46
raw_craft,2025-01-22,793.04
raw_craft,2025-01-23,796.8
raw_craft,2025-01-24,793.3
raw_craft,2025-01-25,795.62
raw_craft,2025-01-26,795.95
raw_craft,2025-01-27,793.58
raw_craft,2025-01-28,798.3
raw_craft,2025-01-29,802.8
raw_craft,2025-01-30,797.87
raw_craft,2025-01-31,798.35
raw_craft,2025-02-01,800.1
raw_craft,2025-02-02,801.22
raw_craft,2025-02-03,804.92
raw_craft,2025-02-04,808.14
raw_craft,2025-02-05,808.84
raw_craft,2025-02-06,814.44
raw_craft,2025-02-07,816.79
raw_craft,2025-02-08,815.99
raw_craft,2025-02-09,814.7
raw_craft,2025-02-10,817.8
raw_craft,2025-02-11,815.91
raw_craft,2025-02-12,814.97
raw_craft,2025-02-13,814.44
raw_craft,2025-02-14,815.37
raw_craft,2025-02-15,814.95
raw_craft,2025-02-16,811.79
raw_craft,2025-02-17,814.68
raw_craft,2025-02-18,813.75
raw_craft,2025-02-19,818.76
raw_craft,2025-02-20,819.56
raw_craft,2025-02-21,822.74
raw_craft,2025-02-22,824.36
raw_craft,2025-02-23,827.67
raw_craft,2025-02-24,829.15
raw_craft,2025-02-25,829.79
raw_craft,2025-02-26,832.58
raw_craft,2025-02-27,838.87
raw_craft,2025-02-28,838.25
raw_craft,2025-03-01,840.31
raw_craft,2025-03-02,840.35
raw_craft,2025-03-03,841.69
raw_craft,2025-03-04,841.85
raw_craft,2025-03-05,836.48
raw_craft,2025-03-06,836.04
raw_craft,2025-03-07,838.61
raw_craft,2025-03-08,836.74
raw_craft,2025-03-09,839.12
raw_craft,2025-03-10,839.64
raw_craft,2025-03-11,839.21
raw_craft,2025-03-12,841.56
raw_craft,2025-03-13,843.34
raw_craft,2025-03-14,844.46
raw_craft,2025-03-15,847.1
raw_craft,2025-03-16,847.67
raw_craft,2025-03-17,843.56
raw_craft,2025-03-18,842.66
raw_craft,2025-03-19,838.17
raw_craft,2025-03-20,839.89
raw_craft,2025-03-21,842.21
raw_craft,2025-03-22,844.65
raw_craft,2025-03-23,845.95
raw_craft,2025-03-24,848.47
raw_craft,2025-03-25,844.52
raw_craft,2025-03-26,844.31
raw_craft,2025-03-27,840.79
raw_craft,2025-03-28,839.95
raw_craft,2025-03-29,844.09
raw_craft,2025-03-30,846.92
raw_craft,2025-03-31,848.66
raw_craft,2025-04-01,848.26
raw_craft,2025-04-02,845.8
raw_craft,2025-04-03,846.33
raw_craft,2025-04-04,849.21
raw_craft,2025-04-05,850.32
raw_craft,2025-04-06,846.34
raw_craft,2025-04-07,846.67
raw_craft,2025-04-08,841.88
raw_craft,2025-04-09,843.97
raw_craft,2025-04-10,842.28
raw_craft,2025-04-11,839.25
raw_craft,2025-04-12,841.37
raw_craft,2025-04-13,842.85
raw_craft,2025-04-14,843.49
raw_craft,2025-04-15,849.12
raw_craft,2025-04-16,850.79
raw_craft,2025-04-17,849.21
raw_craft,2025-04-18,850.59
raw_craft,2025-04-19,849.92
raw_craft,2025-04-20,853.22
raw_craft,2025-04-21,854.0
raw_craft,2025-04-22,855.03
raw_craft,2025-04-23,851.4
raw_craft,2025-04-24,851.62
raw_craft,2025-04-25,851.53
raw_craft,2025-04-26,848.98
raw_craft,2025-04-27,848.47
raw_craft,2025-04-28,849.64
raw_craft,2025-04-29,849.69
raw_craft,2025-04-30,846.16
raw_craft,2025-05-01,845.52
raw_craft,2025-05-02,844.4
raw_craft,2025-05-03,844.95
raw_craft,2025-05-04,845.22
raw_craft,2025-05-05,844.24
raw_craft,2025-05-06,843.16
raw_craft,2025-05-07,843.39
raw_craft,2025-05-08,845.89
raw_craft,2025-05-09,846.65
raw_craft,2025-05-10,850.33
raw_craft,2025-05-11,853.29
raw_craft,2025-05-12,857.19
raw_craft,2025-05-13,860.78
raw_craft,2025-05-14,864.88
raw_craft,2025-05-15,861.96
raw_craft,2025-05-16,863.69
raw_craft,2025-05-17,866.92
raw_craft,2025-05-18,870.62
raw_craft,2025-05-19,868.67
raw_craft,2025-05-20,870.45
raw_craft,2025-05-21,870.71
raw_craft,2025-05-22,875.61
raw_craft,2025-05-23,872.03
raw_craft,2025-05-24,870.08
raw_craft,2025-05-25,865.43
raw_craft,2025-05-26,865.86
raw_craft,2025-05-27,871.83
raw_craft,2025-05-28,871.77
raw_craft,2025-05-29,872.1
raw_craft,2025-05-30,873.6
raw_craft,2025-05-31,873.35
raw_craft,2025-06-01,874.37
raw_craft,2025-06-02,875.47
raw_craft,2025-06-03,873.31
raw_craft,2025-06-04,873.12
raw_craft,2025-06-05,875.13
raw_craft,2025-06-06,877.63
raw_craft,2025-06-07,881.12
raw_craft,2025-06-08,882.07
raw_craft,2025-06-09,883.07
raw_craft,2025-06-10,885.12
raw_craft,2025-06-11,883.61
raw_craft,2025-06-12,881.99
raw_craft,2025-06-13,881.72
raw_craft,2025-06-14,878.41
raw_craft,2025-06-15,879.55
raw_craft,2025-06-16,882.38
raw_craft,2025-06-17,880.57
raw_craft,2025-06-18,881.78
raw_craft,2025-06-19,880.18
raw_craft,2025-06-20,877.56
raw_craft,2025-06-21,883.05
raw_craft,2025-06-22,880.46
raw_craft,2025-06-23,877.15
raw_craft,2025-06-24,877.77
raw_craft,2025-06-25,878.54
raw_craft,2025-06-26,880.37
raw_craft,2025-06-27,885.73
raw_craft,2025-06-28,883.73
raw_craft,2025-06-29,882.26
raw_craft,2025-06-30,886.59
raw_craft,2025-07-01,889.15
raw_craft,2025-07-02,891.35
raw_craft,2025-07-03,889.84
raw_craft,2025-07-04,892.91
raw_craft,2025-07-05,895.13
raw_craft,2025-07-06,895.7
raw_craft,2025-07-07,894.19
raw_craft,2025-07-08,894.54
raw_craft,2025-07-09,899.04
raw_craft,2025-07-10,896.15
raw_craft,2025-07-11,894.07
raw_craft,2025-07-12,892.45
raw_craft,2025-07-13,891.41
raw_craft,2025-07-14,891.43
raw_craft,2025-07-15,894.06
raw_craft,2025-07-16,895.36
raw_craft,2025-07-17,895.59
raw_craft,2025-07-18,896.4
raw_craft,2025-07-19,898.14
raw_craft,2025-07-20,893.68
raw_craft,2025-07-21,896.62
raw_craft,2025-07-22,894.47
raw_craft,2025-07-23,893.34
raw_craft,2025-07-24,894.31
raw_craft,2025-07-25,894.17
raw_craft,2025-07-26,895.54
raw_craft,2025-07-27,895.99
raw_craft,2025-07-28,895.27
raw_craft,2025-07-29,899.45
raw_craft,2025-07-30,901.43
raw_craft,2025-07-31,902.31
raw_craft,2025-08-01,904.25
raw_craft,2025-08-02,902.4
raw_craft,2025-08-03,908.37
raw_craft,2025-08-04,905.47
raw_craft,2025-08-05,905.85
raw_craft,2025-08-06,905.13
raw_craft,2025-08-07,904.31
raw_craft,2025-08-08,903.15
raw_craft,2025-08-09,901.12
raw_craft,2025-08-10,904.4
raw_craft,2025-08-11,901.2
raw_craft,2025-08-12,903.93
raw_craft,2025-08-13,905.75
raw_craft,2025-08-14,904.78
raw_craft,2025-08-15,906.29
raw_craft,2025-08-16,905.93
raw_craft,2025-08-17,903.0
raw_craft,2025-08-18,900.11
raw_craft,2025-08-19,901.95
raw_craft,2025-08-20,903.65
raw_craft,2025-08-21,904.37
raw_craft,2025-08-22,903.37
raw_craft,2025-08-23,902.92
raw_craft,2025-08-24,902.1
raw_craft,2025-08-25,897.45
raw_craft,2025-08-26,897.67
raw_craft,2025-08-27,899.14
raw_craft,2025-08-28,899.39
raw_craft,2025-08-29,904.24
raw_craft,2025-08-30,901.58
raw_craft,2025-08-31,899.86
raw_craft,2025-09-01,900.28
raw_craft,2025-09-02,901.0
raw_craft,2025-09-03,895.94
raw_craft,2025-09-04,897.62
raw_craft,2025-09-05,898.36
raw_craft,2025-09-06,892.72
raw_craft,2025-09-07,892.47
raw_craft,2025-09-08,890.37
raw_craft,2025-09-09,889.23
raw_craft,2025-09-10,885.73
raw_craft,2025-09-11,886.9
raw_craft,2025-09-12,891.66
raw_craft,2025-09-13,892.43
raw_craft,2025-09-14,886.73
raw_craft,2025-09-15,887.55
raw_craft,2025-09-16,887.09
raw_craft,2025-09-17,884.23
raw_craft,2025-09-18,885.23
raw_craft,2025-09-19,887.63
raw_craft,2025-09-20,885.92
raw_craft,2025-09-21,881.62
raw_craft,2025-09-22,876.38
raw_craft,2025-09-23,874.69
raw_craft,2025-09-24,874.34
raw_craft,2025-09-25,873.05
raw_craft,2025-09-26,871.33
raw_craft,2025-09-27,872.87
raw_craft,2025-09-28,874.15
raw_craft,2025-09-29,874.73
raw_craft,2025-09-30,876.94
raw_craft,2025-10-01,875.27
raw_craft,2025-10-02,872.47
raw_craft,2025-10-03,871.16
raw_craft,2025-10-04,869.68
raw_craft,2025-10-05,864.4
raw_craft,2025-10-06,863.05
raw_craft,2025-10-07,865.98
raw_craft,2025-10-08,868.12
raw_craft,2025-10-09,869.55
raw_craft,2025-10-10,869.95
raw_craft,2025-10-11,873.8
raw_craft,2025-10-12,871.09
raw_craft,2025-10-13,868.63
raw_craft,2025-10-14,871.63
raw_craft,2025-10-15,871.76
raw_craft,2025-10-16,870.07
raw_craft,2025-10-17,871.57
raw_craft,2025-10-18,870.49
raw_craft,2025-10-19,868.36
raw_craft,2025-10-20,866.17
raw_craft,2025-10-21,867.07
raw_craft,2025-10-22,867.67
raw_craft,2025-10-23,871.68
raw_craft,2025-10-24,870.99
raw_craft,2025-10-25,870.25
raw_craft,2025-10-26,874.07
raw_craft,2025-10-27,876.72
raw_craft,2025-10-28,877.17
raw_craft,2025-10-29,873.13
raw_craft,2025-10-30,871.07
raw_craft,2025-10-31,868.38
raw_craft,2025-11-01,868.53
raw_craft,2025-11-02,867.27
raw_craft,2025-11-03,871.51
raw_craft,2025-11-04,867.47
raw_craft,2025-11-05,864.52
raw_craft,2025-11-06,865.21
raw_craft,2025-11-07,866.63
raw_craft,2025-11-08,859.99
raw_craft,2025-11-09,855.58
raw_craft,2025-11-10,854.96
raw_craft,2025-11-11,858.51
raw_craft,2025-11-12,863.45
raw_craft,2025-11-13,862.43
raw_craft,2025-11-14,862.05
raw_craft,2025-11-15,859.95
raw_craft,2025-11-16,861.65
raw_craft,2025-11-17,865.67
raw_craft,2025-11-18,869.0
raw_craft,2025-11-19,868.98
raw_craft,2025-11-20,866.86
raw_craft,2025-11-21,866.94
raw_craft,2025-11-22,870.6
raw_craft,2025-11-23,869.62
raw_craft,2025-11-24,864.95
raw_craft,2025-11-25,864.08
raw_craft,2025-11-26,863.42
raw_craft,2025-11-27,858.77
raw_craft,2025-11-28,859.43
raw_craft,2025-11-29,860.8
raw_craft,2025-11-30,865.67
raw_craft,2025-12-01,862.28
raw_craft,2025-12-02,864.23
raw_craft,2025-12-03,866.8
raw_craft,2025-12-04,868.22
raw_craft,2025-12-05,865.66
raw_craft,2025-12-06,862.96
raw_craft,2025-12-07,863.27
raw_craft,2025-12-08,863.56
raw_craft,2025-12-09,862.18
raw_craft,2025-12-10,865.58
raw_craft,2025-12-11,864.61
raw_craft,2025-12-12,859.77
raw_craft,2025-12-13,859.25
raw_craft,2025-12-14,860.55
raw_craft,2025-12-15,861.49
raw_craft,2025-12-16,862.42
raw_craft,2025-12-17,866.35
raw_craft,2025-12-18,863.52
raw_craft,2025-12-19,862.48
raw_craft,2025-12-20,866.55
raw_craft,2025-12-21,861.51
raw_craft,2025-12-22,861.43
raw_craft,2025-12-23,864.68
raw_craft,2025-12-24,867.89
raw_craft,2025-12-25,869.67
raw_craft,2025-12-26,871.52
raw_craft,2025-12-27,868.87
raw_craft,2025-12-28,872.51
raw_craft,2025-12-29,869.44
raw_craft,2025-12-30,866.53
raw_craft,2025-12-31,867.6
raw_craft,2026-01-01,866.38
raw_craft,2026-01-02,866.98
raw_craft,2026-01-03,868.16
raw_craft,2026-01-04,872.86
raw_craft,2026-01-05,874.06
raw_craft,2026-01-06,872.5
raw_craft,2026-01-07,874.34
raw_craft,2026-01-08,872.22
raw_craft,2026-01-09,874.67
raw_craft,2026-01-10,874.9
raw_craft,2026-01-11,876.02
raw_craft,2026-01-12,871.41
raw_craft,2026-01-13,865.61
raw_craft,2026-01-14,861.78
raw_craft,2026-01-15,866.36
raw_craft,2026-01-16,863.44
raw_craft,2026-01-17,865.4
raw_craft,2026-01-18,863.8
raw_craft,2026-01-19,863.24
raw_craft,2026-01-20,863.18
raw_craft,2026-01-21,867.51
raw_craft,2026-01-22,869.09
raw_craft,2026-01-23,870.16
raw_craft,2026-01-24,873.61
raw_craft,2026-01-25,872.01
raw_craft,2026-01-26,874.88
raw_craft,2026-01-27,877.31
raw_craft,2026-01-28,879.71
raw_craft,2026-01-29,879.36
raw_craft,2026-01-30,878.27
raw_craft,2026-01-31,876.05
raw_craft,2026-02-01,873.99
raw_craft,2026-02-02,871.65
raw_craft,2026-02-03,872.67
raw_craft,2026-02-04,872.13
raw_craft,2026-02-05,873.32
raw_craft,2026-02-06,874.66
raw_craft,2026-02-07,871.95
raw_craft,2026-02-08,869.16
raw_craft,2026-02-09,868.63
raw_craft,2026-02-10,866.67
raw_craft,2026-02-11,864.45
raw_craft,2026-02-12,868.91
raw_craft,2026-02-13,864.99
raw_craft,2026-02-14,870.31
raw_craft,2026-02-15,871.13
raw_craft,2026-02-16,873.77
raw_craft,2026-02-17,876.11
raw_craft,2026-02-18,877.8
raw_craft,2026-02-19,882.25
raw_craft,2026-02-20,879.45
raw_craft,2026-02-21,879.1
raw_craft,2026-02-22,876.91
raw_craft,2026-02-23,872.52
raw_craft,2026-02-24,870.85
raw_craft,2026-02-25,875.82
raw_craft,2026-02-26,875.43
raw_craft,2026-02-27,880.71
raw_craft,2026-02-28,886.3
raw_craft,2026-03-01,894.37
raw_craft,2026-03-02,899.56
raw_craft,2026-03-03,906.01
raw_craft,2026-03-04,906.95
raw_craft,2026-03-05,907.64
raw_craft,2026-03-06,908.51
raw_craft,2026-03-07,908.57
raw_craft,2026-03-08,909.04
raw_craft,2026-03-09,911.16
raw_craft,2026-03-10,909.95
raw_craft,2026-03-11,906.26
raw_craft,2026-03-12,907.31
raw_craft,2026-03-13,905.49
raw_craft,2026-03-14,903.96
raw_craft,2026-03-15,903.63
raw_craft,2026-03-16,902.69
raw_craft,2026-03-17,905.76
raw_craft,2026-03-18,905.37
raw_craft,2026-03-19,908.59
raw_craft,2026-03-20,909.22
raw_craft,2026-03-21,909.04
raw_craft,2026-03-22,909.54
raw_craft,2026-03-23,906.08
raw_craft,2026-03-24,907.06
raw_craft,2026-03-25,909.44
raw_craft,2026-03-26,912.21
raw_craft,2026-03-27,908.58
raw_craft,2026-03-28,904.52
raw_craft,2026-03-29,903.12
raw_craft,2026-03-30,906.95
raw_craft,2026-03-31,907.61
raw_craft,2026-04-01,905.57
raw_craft,2026-04-02,901.69
raw_craft,2026-04-03,899.91
raw_craft,2026-04-04,897.94
raw_craft,2026-04-05,900.53
raw_craft,2026-04-06,903.33
raw_craft,2026-04-07,900.56
raw_craft,2026-04-08,902.66
raw_craft,2026-04-09,904.48
raw_craft,2026-04-10,901.35
raw_craft,2026-04-11,901.19
raw_craft,2026-04-12,902.17
raw_craft,2026-04-13,902.68
raw_craft,2026-04-14,898.12
raw_craft,2026-04-15,898.54
raw_craft,2026-04-16,900.32
raw_craft,2026-04-17,904.66
raw_craft,2026-04-18,902.91
raw_craft,2026-04-19,901.49
raw_craft,2026-04-20,900.99
raw_craft,2026-04-21,901.84
raw_craft,2026-04-22,902.17
raw_craft,2026-04-23,903.87
raw_craft,2026-04-24,900.88
raw_craft,2026-04-25,902.02
raw_craft,2026-04-26,900.08
raw_craft,2026-04-27,899.75
raw_craft,2026-04-28,904.44
raw_craft,2026-04-29,900.72
raw_craft,2026-04-30,900.02
raw_craft,2026-05-01,896.65
raw_craft,2026-05-02,897.13
raw_craft,2026-05-03,900.02
raw_craft,2026-05-04,900.54
raw_craft,2026-05-05,900.28
raw_craft,2026-05-06,903.94
raw_craft,2026-05-07,904.9
raw_craft,2026-05-08,907.19
raw_craft,2026-05-09,909.21
raw_craft,2026-05-10,901.46
raw_craft,2026-05-11,901.31
