enterprise_id,date,kind,amount,category,channel
28,2024-10-20,income,3417,sales,cash
28,2024-10-20,expense,1750,inputs,cash
28,2024-10-21,income,4062,sales,cash
28,2024-10-21,expense,1700,inputs,cash
28,2024-10-21,savings_deposit,3061,group_savings,cash
28,2024-10-22,income,3548,sales,upi
28,2024-10-22,expense,1698,inputs,cash
28,2024-10-23,income,4813,sales,upi
28,2024-10-23,expense,1578,inputs,cash
28,2024-10-24,income,3624,sales,upi
28,2024-10-24,expense,1572,inputs,cash
28,2024-10-25,income,3713,sales,cash
28,2024-10-25,expense,1539,inputs,cash
28,2024-10-26,income,3285,sales,upi
28,2024-10-26,expense,1826,inputs,cash
28,2024-10-27,income,2417,sales,upi
28,2024-10-27,expense,1540,inputs,cash
28,2024-10-28,income,4119,sales,cash
28,2024-10-28,expense,1543,inputs,cash
28,2024-10-28,savings_deposit,2999,group_savings,cash
28,2024-10-29,income,3516,sales,cash
28,2024-10-29,expense,1480,inputs,cash
28,2024-10-30,income,3644,sales,cash
28,2024-10-30,expense,1740,inputs,cash
28,2024-10-31,income,2978,sales,cash
28,2024-10-31,expense,1715,inputs,cash
28,2024-11-01,income,3335,sales,upi
28,2024-11-01,expense,1584,inputs,cash
28,2024-11-02,income,3878,sales,cash
28,2024-11-02,expense,1591,inputs,cash
28,2024-11-03,income,3361,sales,upi
28,2024-11-03,expense,1699,inputs,cash
28,2024-11-04,income,3984,sales,upi
28,2024-11-04,expense,1717,inputs,cash
28,2024-11-04,savings_deposit,2243,group_savings,cash
28,2024-11-05,income,3813,sales,cash
28,2024-11-05,expense,1550,inputs,cash
28,2024-11-05,loan_repayment,4800,emi,bank
28,2024-11-06,income,4060,sales,cash
28,2024-11-06,expense,1829,inputs,cash
28,2024-11-07,income,2901,sales,cash
28,2024-11-07,expense,1839,inputs,cash
28,2024-11-08,income,3984,sales,cash
28,2024-11-08,expense,1603,inputs,cash
28,2024-11-09,income,2928,sales,cash
28,2024-11-09,expense,1852,inputs,cash
28,2024-11-10,income,3986,sales,upi
28,2024-11-10,expense,1689,inputs,cash
28,2024-11-11,income,3279,sales,upi
28,2024-11-11,expense,1674,inputs,cash
28,2024-11-11,savings_deposit,2378,group_savings,cash
28,2024-11-12,income,3681,sales,cash
28,2024-11-12,expense,1710,inputs,cash
28,2024-11-13,income,3938,sales,upi
28,2024-11-13,expense,1673,inputs,cash
28,2024-11-14,income,4487,sales,cash
28,2024-11-14,expense,1803,inputs,cash
28,2024-11-15,income,4358,sales,upi
28,2024-11-15,expense,1951,inputs,cash
28,2024-11-16,income,3806,sales,upi
28,2024-11-16,expense,1589,inputs,cash
28,2024-11-17,income,4197,sales,cash
28,2024-11-17,expense,1723,inputs,cash
28,2024-11-18,income,3783,sales,upi
28,2024-11-18,expense,1614,inputs,cash
28,2024-11-18,savings_deposit,1784,group_savings,cash
28,2024-11-19,income,4331,sales,upi
28,2024-11-19,expense,1638,inputs,cash
28,2024-11-20,income,4413,sales,cash
28,2024-11-20,expense,1666,inputs,cash
28,2024-11-21,income,3395,sales,upi
28,2024-11-21,expense,1705,inputs,cash
28,2024-11-22,income,4213,sales,cash
28,2024-11-22,expense,1723,inputs,cash
28,2024-11-23,income,4125,sales,upi
28,2024-11-23,expense,1682,inputs,cash
28,2024-11-24,income,4590,sales,cash
28,2024-11-24,expense,1707,inputs,cash
28,2024-11-25,income,3308,sales,cash
28,2024-11-25,expense,1589,inputs,cash
28,2024-11-25,savings_deposit,2015,group_savings,cash
28,2024-11-26,income,2922,sales,cash
28,2024-11-26,expense,1771,inputs,cash
28,2024-11-27,income,3789,sales,cash
28,2024-11-27,expense,1757,inputs,cash
28,2024-11-28,income,3503,sales,upi
28,2024-11-28,expense,1750,inputs,cash
28,2024-11-29,income,3135,sales,cash
28,2024-11-29,expense,1661,inputs,cash
28,2024-11-30,income,4174,sales,upi
28,2024-11-30,expense,1546,inputs,cash
28,2024-12-01,income,4003,sales,upi
28,2024-12-01,expense,1769,inputs,cash
28,2024-12-02,income,3022,sales,upi
28,2024-12-02,expense,1778,inputs,cash
28,2024-12-02,savings_deposit,2549,group_savings,cash
28,2024-12-03,income,3916,sales,upi
28,2024-12-03,expense,1626,inputs,cash
28,2024-12-04,income,3441,sales,upi
28,2024-12-04,expense,1704,inputs,cash
28,2024-12-05,income,3234,sales,upi
28,2024-12-05,expense,1997,inputs,cash
28,2024-12-05,loan_repayment,4800,emi,bank
28,2024-12-06,income,2838,sales,cash
28,2024-12-06,expense,1829,inputs,cash
28,2024-12-07,income,4041,sales,cash
28,2024-12-07,expense,1787,inputs,cash
28,2024-12-08,income,3650,sales,upi
28,2024-12-08,expense,1755,inputs,cash
28,2024-12-09,income,4383,sales,upi
28,2024-12-09,expense,1630,inputs,cash
28,2024-12-09,savings_deposit,2701,group_savings,cash
28,2024-12-10,income,3673,sales,upi
28,2024-12-10,expense,1813,inputs,cash
28,2024-12-11,income,4369,sales,cash
28,2024-12-11,expense,1577,inputs,cash
28,2024-12-12,income,4243,sales,cash
28,2024-12-12,expense,1902,inputs,cash
28,2024-12-13,income,3528,sales,upi
28,2024-12-13,expense,1890,inputs,cash
28,2024-12-14,income,3130,sales,upi
28,2024-12-14,expense,1871,inputs,cash
28,2024-12-15,income,3309,sales,upi
28,2024-12-15,expense,1742,inputs,cash
28,2024-12-16,income,3138,sales,upi
28,2024-12-16,expense,1794,inputs,cash
28,2024-12-16,savings_deposit,2080,group_savings,cash
28,2024-12-17,income,3112,sales,upi
28,2024-12-17,expense,1817,inputs,cash
28,2024-12-18,income,3187,sales,cash
28,2024-12-18,expense,2042,inputs,cash
28,2024-12-19,income,3401,sales,cash
28,2024-12-19,expense,1815,inputs,cash
28,2024-12-20,income,3809,sales,upi
28,2024-12-20,expense,1763,inputs,cash
28,2024-12-21,income,2716,sales,cash
28,2024-12-21,expense,1796,inputs,cash
28,2024-12-22,income,3091,sales,upi
28,2024-12-22,expense,1877,inputs,cash
28,2024-12-23,income,3429,sales,upi
28,2024-12-23,expense,1878,inputs,cash
28,2024-12-23,savings_deposit,2102,group_savings,cash
28,2024-12-24,income,3806,sales,upi
28,2024-12-24,expense,1830,inputs,cash
28,2024-12-25,income,3556,sales,cash
28,2024-12-25,expense,2105,inputs,cash
28,2024-12-26,income,3149,sales,cash
28,2024-12-26,expense,1799,inputs,cash
28,2024-12-27,income,3429,sales,cash
28,2024-12-27,expense,1901,inputs,cash
28,2024-12-28,income,3525,sales,upi
28,2024-12-28,expense,1923,inputs,cash
28,2024-12-29,income,2971,sales,cash
28,2024-12-29,expense,1892,inputs,cash
28,2024-12-30,income,3686,sales,cash
28,2024-12-30,expense,1869,inputs,cash
28,2024-12-30,savings_deposit,3521,group_savings,cash
28,2024-12-31,income,2830,sales,upi
28,2024-12-31,expense,1867,inputs,cash
28,2025-01-01,income,3129,sales,upi
28,2025-01-01,expense,1966,inputs,cash
28,2025-01-02,income,3254,sales,upi
28,2025-01-02,expense,1975,inputs,cash
28,2025-01-03,income,3711,sales,cash
28,2025-01-03,expense,1867,inputs,cash
28,2025-01-04,income,3136,sales,upi
28,2025-01-04,expense,1712,inputs,cash
28,2025-01-05,income,3729,sales,upi
28,2025-01-05,expense,1782,inputs,cash
28,2025-01-05,loan_repayment,4800,emi,bank
28,2025-01-06,income,3752,sales,upi
28,2025-01-06,expense,2039,inputs,cash
28,2025-01-06,savings_deposit,2485,group_savings,cash
28,2025-01-07,income,3483,sales,cash
28,2025-01-07,expense,2073,inputs,cash
28,2025-01-08,income,3218,sales,cash
28,2025-01-08,expense,1759,inputs,cash
28,2025-01-09,income,3534,sales,upi
28,2025-01-09,expense,1721,inputs,cash
28,2025-01-10,income,3767,sales,upi
28,2025-01-10,expense,1984,inputs,cash
28,2025-01-11,income,3077,sales,cash
28,2025-01-11,expense,1816,inputs,cash
28,2025-01-12,income,2789,sales,upi
28,2025-01-12,expense,1860,inputs,cash
28,2025-01-13,income,3091,sales,cash
28,2025-01-13,expense,1654,inputs,cash
28,2025-01-13,savings_deposit,1757,group_savings,cash
28,2025-01-14,income,3653,sales,upi
28,2025-01-14,expense,1625,inputs,cash
28,2025-01-15,income,4195,sales,upi
28,2025-01-15,expense,1974,inputs,cash
28,2025-01-16,income,3351,sales,cash
28,2025-01-16,expense,1829,inputs,cash
28,2025-01-17,income,3016,sales,cash
28,2025-01-17,expense,1953,inputs,cash
28,2025-01-18,income,3094,sales,cash
28,2025-01-18,expense,2015,inputs,cash
28,2025-01-19,income,2363,sales,upi
28,2025-01-19,expense,1814,inputs,cash
28,2025-01-20,income,2947,sales,cash
28,2025-01-20,expense,1803,inputs,cash
28,2025-01-20,savings_deposit,2193,group_savings,cash
28,2025-01-21,income,3029,sales,upi
28,2025-01-21,expense,1844,inputs,cash
28,2025-01-22,income,3666,sales,cash
28,2025-01-22,expense,1973,inputs,cash
28,2025-01-23,income,3443,sales,cash
28,2025-01-23,expense,1780,inputs,cash
28,2025-01-24,income,3827,sales,upi
28,2025-01-24,expense,1725,inputs,cash
28,2025-01-25,income,3473,sales,upi
28,2025-01-25,expense,1889,inputs,cash
28,2025-01-26,income,3222,sales,cash
28,2025-01-26,expense,2038,inputs,cash
28,2025-01-27,income,3227,sales,cash
28,2025-01-27,expense,2105,inputs,cash
28,2025-01-27,savings_deposit,3236,group_savings,cash
28,2025-01-28,income,2826,sales,cash
28,2025-01-28,expense,1917,inputs,cash
28,2025-01-29,income,3320,sales,upi
28,2025-01-29,expense,1649,inputs,cash
28,2025-01-30,income,3746,sales,upi
28,2025-01-30,expense,1848,inputs,cash
28,2025-01-31,income,2824,sales,upi
28,2025-01-31,expense,1919,inputs,cash
28,2025-02-01,income,3376,sales,upi
28,2025-02-01,expense,1738,inputs,cash
28,2025-02-02,income,3008,sales,cash
28,2025-02-02,expense,1992,inputs,cash
28,2025-02-03,income,3035,sales,cash
28,2025-02-03,expense,1730,inputs,cash
28,2025-02-03,savings_deposit,3009,group_savings,cash
28,2025-02-04,income,2832,sales,upi
28,2025-02-04,expense,1862,inputs,cash
28,2025-02-05,income,3377,sales,cash
28,2025-02-05,expense,1969,inputs,cash
28,2025-02-05,loan_repayment,4800,emi,bank
28,2025-02-06,income,3537,sales,cash
28,2025-02-06,expense,1849,inputs,cash
28,2025-02-07,income,3296,sales,cash
28,2025-02-07,expense,1781,inputs,cash
28,2025-02-08,income,3433,sales,upi
28,2025-02-08,expense,2007,inputs,cash
28,2025-02-09,income,3713,sales,upi
28,2025-02-09,expense,1906,inputs,cash
28,2025-02-10,income,4254,sales,cash
28,2025-02-10,expense,1972,inputs,cash
28,2025-02-10,savings_deposit,3516,group_savings,cash
28,2025-02-11,income,3531,sales,cash
28,2025-02-11,expense,1875,inputs,cash
28,2025-02-12,income,3153,sales,cash
28,2025-02-12,expense,1720,inputs,cash
28,2025-02-13,income,3623,sales,upi
28,2025-02-13,expense,1963,inputs,cash
28,2025-02-14,income,2644,sales,cash
28,2025-02-14,expense,1949,inputs,cash
28,2025-02-15,income,3608,sales,cash
28,2025-02-15,expense,1773,inputs,cash
28,2025-02-16,income,3128,sales,upi
28,2025-02-16,expense,2170,inputs,cash
28,2025-02-17,income,4016,sales,cash
28,2025-02-17,expense,2041,inputs,cash
28,2025-02-17,savings_deposit,2158,group_savings,cash
28,2025-02-18,income,3433,sales,upi
28,2025-02-18,expense,1837,inputs,cash
28,2025-02-19,income,3194,sales,upi
28,2025-02-19,expense,2065,inputs,cash
28,2025-02-20,income,3025,sales,upi
28,2025-02-20,expense,1564,inputs,cash
28,2025-02-21,income,3167,sales,upi
28,2025-02-21,expense,2033,inputs,cash
28,2025-02-22,income,2965,sales,cash
28,2025-02-22,expense,1841,inputs,cash
28,2025-02-23,income,3093,sales,upi
28,2025-02-23,expense,1807,inputs,cash
28,2025-02-24,income,2630,sales,upi
28,2025-02-24,expense,1845,inputs,cash
28,2025-02-24,savings_deposit,2378,group_savings,cash
28,2025-02-25,income,4283,sales,cash
28,2025-02-25,expense,1828,inputs,cash
28,2025-02-26,income,3378,sales,upi
28,2025-02-26,expense,1970,inputs,cash
28,2025-02-27,income,3432,sales,cash
28,2025-02-27,expense,1967,inputs,cash
28,2025-02-28,income,3059,sales,cash
28,2025-02-28,expense,1691,inputs,cash
28,2025-03-01,income,2728,sales,upi
28,2025-03-01,expense,1870,inputs,cash
28,2025-03-02,income,2869,sales,cash
28,2025-03-02,expense,1819,inputs,cash
28,2025-03-03,income,3261,sales,upi
28,2025-03-03,expense,1940,inputs,cash
28,2025-03-03,savings_deposit,1633,group_savings,cash
28,2025-03-04,income,3428,sales,cash
28,2025-03-04,expense,1753,inputs,cash
28,2025-03-05,income,3575,sales,cash
28,2025-03-05,expense,1738,inputs,cash
28,2025-03-05,loan_repayment,4800,emi,bank
28,2025-03-06,income,3563,sales,cash
28,2025-03-06,expense,1869,inputs,cash
28,2025-03-07,income,3293,sales,cash
28,2025-03-07,expense,1719,inputs,cash
28,2025-03-08,income,3031,sales,upi
28,2025-03-08,expense,1941,inputs,cash
28,2025-03-09,income,3063,sales,upi
28,2025-03-09,expense,1724,inputs,cash
28,2025-03-10,income,3224,sales,upi
28,2025-03-10,expense,1806,inputs,cash
28,2025-03-10,savings_deposit,1657,group_savings,cash
28,2025-03-11,income,2668,sales,upi
28,2025-03-11,expense,2046,inputs,cash
28,2025-03-12,income,3222,sales,cash
28,2025-03-12,expense,1783,inputs,cash
28,2025-03-13,income,2747,sales,cash
28,2025-03-13,expense,1951,inputs,cash
28,2025-03-14,income,2605,sales,upi
28,2025-03-14,expense,1955,inputs,cash
28,2025-03-15,income,4164,sales,upi
28,2025-03-15,expense,1950,inputs,cash
28,2025-03-16,income,4281,sales,upi
28,2025-03-16,expense,1851,inputs,cash
28,2025-03-17,income,4335,sales,upi
28,2025-03-17,expense,2123,inputs,cash
28,2025-03-17,savings_deposit,3050,group_savings,cash
28,2025-03-18,income,3640,sales,cash
28,2025-03-18,expense,1939,inputs,cash
28,2025-03-19,income,4137,sales,upi
28,2025-03-19,expense,1820,inputs,cash
28,2025-03-20,income,3951,sales,cash
28,2025-03-20,expense,1786,inputs,cash
28,2025-03-21,income,2886,sales,cash
28,2025-03-21,expense,1778,inputs,cash
28,2025-03-22,income,2721,sales,upi
28,2025-03-22,expense,1951,inputs,cash
28,2025-03-23,income,3734,sales,cash
28,2025-03-23,expense,1975,inputs,cash
28,2025-03-24,income,3407,sales,upi
28,2025-03-24,expense,1900,inputs,cash
28,2025-03-24,savings_deposit,3230,group_savings,cash
28,2025-03-25,income,3313,sales,upi
28,2025-03-25,expense,1855,inputs,cash
28,2025-03-26,income,3401,sales,cash
28,2025-03-26,expense,1657,inputs,cash
28,2025-03-27,income,3254,sales,upi
28,2025-03-27,expense,1778,inputs,cash
28,2025-03-28,income,3784,sales,upi
28,2025-03-28,expense,2151,inputs,cash
28,2025-03-29,income,4316,sales,cash
28,2025-03-29,expense,1899,inputs,cash
28,2025-03-30,income,3491,sales,upi
28,2025-03-30,expense,1832,inputs,cash
28,2025-03-31,income,3607,sales,upi
28,2025-03-31,expense,1972,inputs,cash
28,2025-03-31,savings_deposit,1602,group_savings,cash
28,2025-04-01,income,3577,sales,upi
28,2025-04-01,expense,1924,inputs,cash
28,2025-04-02,income,3316,sales,cash
28,2025-04-02,expense,1753,inputs,cash
28,2025-04-03,income,3295,sales,upi
28,2025-04-03,expense,1899,inputs,cash
28,2025-04-04,income,3659,sales,cash
28,2025-04-04,expense,1972,inputs,cash
28,2025-04-05,income,3263,sales,upi
28,2025-04-05,expense,1949,inputs,cash
28,2025-04-05,loan_repayment,4800,emi,bank
28,2025-04-06,income,3199,sales,upi
28,2025-04-06,expense,1785,inputs,cash
28,2025-04-07,income,2740,sales,cash
28,2025-04-07,expense,1814,inputs,cash
28,2025-04-07,savings_deposit,2597,group_savings,cash
28,2025-04-08,income,3793,sales,cash
28,2025-04-08,expense,1660,inputs,cash
28,2025-04-09,income,2985,sales,cash
28,2025-04-09,expense,1715,inputs,cash
28,2025-04-10,income,2736,sales,upi
28,2025-04-10,expense,1976,inputs,cash
28,2025-04-11,income,3530,sales,cash
28,2025-04-11,expense,1619,inputs,cash
28,2025-04-12,income,3101,sales,cash
28,2025-04-12,expense,1491,inputs,cash
28,2025-04-13,income,2649,sales,cash
28,2025-04-13,expense,1849,inputs,cash
28,2025-04-14,income,2753,sales,cash
28,2025-04-14,expense,1654,inputs,cash
28,2025-04-14,savings_deposit,3309,group_savings,cash
28,2025-04-15,income,2848,sales,cash
28,2025-04-15,expense,1760,inputs,cash
28,2025-04-16,income,2908,sales,upi
28,2025-04-16,expense,1560,inputs,cash
28,2025-04-17,income,2570,sales,upi
28,2025-04-17,expense,1743,inputs,cash
28,2025-04-18,income,2441,sales,cash
28,2025-04-18,expense,1790,inputs,cash
28,2025-04-19,income,3106,sales,upi
28,2025-04-19,expense,1795,inputs,cash
28,2025-04-20,income,3382,sales,cash
28,2025-04-20,expense,1891,inputs,cash
28,2025-04-21,income,3541,sales,upi
28,2025-04-21,expense,1738,inputs,cash
28,2025-04-21,savings_deposit,3408,group_savings,cash
28,2025-04-22,income,4111,sales,cash
28,2025-04-22,expense,1707,inputs,cash
28,2025-04-23,income,3757,sales,upi
28,2025-04-23,expense,1777,inputs,cash
28,2025-04-24,income,3290,sales,upi
28,2025-04-24,expense,1796,inputs,cash
28,2025-04-25,income,3131,sales,cash
28,2025-04-25,expense,1781,inputs,cash
28,2025-04-26,income,2832,sales,upi
28,2025-04-26,expense,1601,inputs,cash
28,2025-04-27,income,2774,sales,cash
28,2025-04-27,expense,1913,inputs,cash
28,2025-04-28,income,2868,sales,cash
28,2025-04-28,expense,1958,inputs,cash
28,2025-04-28,savings_deposit,3307,group_savings,cash
28,2025-04-29,income,2499,sales,upi
28,2025-04-29,expense,2027,inputs,cash
28,2025-04-30,income,3151,sales,upi
28,2025-04-30,expense,1847,inputs,cash
28,2025-05-01,income,2944,sales,cash
28,2025-05-01,expense,1564,inputs,cash
28,2025-05-02,income,2644,sales,upi
28,2025-05-02,expense,1718,inputs,cash
28,2025-05-03,income,3137,sales,cash
28,2025-05-03,expense,1602,inputs,cash
28,2025-05-04,income,2589,sales,cash
28,2025-05-04,expense,1764,inputs,cash
28,2025-05-05,income,2633,sales,cash
28,2025-05-05,expense,1694,inputs,cash
28,2025-05-05,savings_deposit,1835,group_savings,cash
28,2025-05-05,loan_repayment,4800,emi,bank
28,2025-05-06,income,3436,sales,cash
28,2025-05-06,expense,1566,inputs,cash
28,2025-05-07,income,2923,sales,upi
28,2025-05-07,expense,1699,inputs,cash
28,2025-05-08,income,3070,sales,cash
28,2025-05-08,expense,1802,inputs,cash
28,2025-05-09,income,2612,sales,upi
28,2025-05-09,expense,1510,inputs,cash
28,2025-05-10,income,2806,sales,upi
28,2025-05-10,expense,1573,inputs,cash
28,2025-05-11,income,2829,sales,upi
28,2025-05-11,expense,1747,inputs,cash
28,2025-05-12,income,2827,sales,cash
28,2025-05-12,expense,1571,inputs,cash
28,2025-05-12,savings_deposit,1718,group_savings,cash
28,2025-05-13,income,2440,sales,cash
28,2025-05-13,expense,1368,inputs,cash
28,2025-05-14,income,3221,sales,cash
28,2025-05-14,expense,1462,inputs,cash
28,2025-05-15,income,2657,sales,cash
28,2025-05-15,expense,1741,inputs,cash
28,2025-05-16,income,3080,sales,cash
28,2025-05-16,expense,1708,inputs,cash
28,2025-05-17,income,2282,sales,upi
28,2025-05-17,expense,1548,inputs,cash
28,2025-05-18,income,2541,sales,upi
28,2025-05-18,expense,1519,inputs,cash
28,2025-05-19,income,2868,sales,upi
28,2025-05-19,expense,1692,inputs,cash
28,2025-05-19,savings_deposit,2789,group_savings,cash
28,2025-05-20,income,2523,sales,upi
28,2025-05-20,expense,1440,inputs,cash
28,2025-05-21,income,2671,sales,upi
28,2025-05-21,expense,1706,inputs,cash
28,2025-05-22,income,2604,sales,upi
28,2025-05-22,expense,1607,inputs,cash
28,2025-05-23,income,2583,sales,upi
28,2025-05-23,expense,1527,inputs,cash
28,2025-05-24,income,2611,sales,upi
28,2025-05-24,expense,1651,inputs,cash
28,2025-05-25,income,3036,sales,upi
28,2025-05-25,expense,1572,inputs,cash
28,2025-05-26,income,2587,sales,upi
28,2025-05-26,expense,1497,inputs,cash
28,2025-05-26,savings_deposit,3328,group_savings,cash
28,2025-05-27,income,2432,sales,upi
28,2025-05-27,expense,1563,inputs,cash
28,2025-05-28,income,2234,sales,upi
28,2025-05-28,expense,1714,inputs,cash
28,2025-05-29,income,3043,sales,upi
28,2025-05-29,expense,1440,inputs,cash
28,2025-05-30,income,2435,sales,cash
28,2025-05-30,expense,1437,inputs,cash
28,2025-05-31,income,2670,sales,upi
28,2025-05-31,expense,1641,inputs,cash
28,2025-06-01,income,2185,sales,cash
28,2025-06-01,expense,1668,inputs,cash
28,2025-06-02,income,2676,sales,cash
28,2025-06-02,expense,1507,inputs,cash
28,2025-06-02,savings_deposit,1635,group_savings,cash
28,2025-06-03,income,2677,sales,cash
28,2025-06-03,expense,1691,inputs,cash
28,2025-06-04,income,2285,sales,cash
28,2025-06-04,expense,1471,inputs,cash
28,2025-06-05,income,2075,sales,upi
28,2025-06-05,expense,1409,inputs,cash
28,2025-06-05,loan_repayment,4800,emi,bank
28,2025-06-06,income,2551,sales,cash
28,2025-06-06,expense,1618,inputs,cash
28,2025-06-07,income,2507,sales,cash
28,2025-06-07,expense,1427,inputs,cash
28,2025-06-08,income,2930,sales,cash
28,2025-06-08,expense,1440,inputs,cash
28,2025-06-09,income,2437,sales,cash
28,2025-06-09,expense,1591,inputs,cash
28,2025-06-09,savings_deposit,3438,group_savings,cash
28,2025-06-10,income,2290,sales,cash
28,2025-06-10,expense,1463,inputs,cash
28,2025-06-11,income,2562,sales,cash
28,2025-06-11,expense,1638,inputs,cash
28,2025-06-12,income,2905,sales,upi
28,2025-06-12,expense,1476,inputs,cash
28,2025-06-13,income,2489,sales,cash
28,2025-06-13,expense,1610,inputs,cash
28,2025-06-14,income,2323,sales,upi
28,2025-06-14,expense,1663,inputs,cash
28,2025-06-15,income,2644,sales,cash
28,2025-06-15,expense,1552,inputs,cash
28,2025-06-16,income,2204,sales,cash
28,2025-06-16,expense,1486,inputs,cash
28,2025-06-16,savings_deposit,1793,group_savings,cash
28,2025-06-17,income,2182,sales,cash
28,2025-06-17,expense,1440,inputs,cash
28,2025-06-18,income,1859,sales,cash
28,2025-06-18,expense,1712,inputs,cash
28,2025-06-19,income,2946,sales,cash
28,2025-06-19,expense,1488,inputs,cash
28,2025-06-20,income,2879,sales,cash
28,2025-06-20,expense,1398,inputs,cash
28,2025-06-21,income,2793,sales,upi
28,2025-06-21,expense,1668,inputs,cash
28,2025-06-22,income,2417,sales,upi
28,2025-06-22,expense,1451,inputs,cash
28,2025-06-23,income,2949,sales,upi
28,2025-06-23,expense,1788,inputs,cash
28,2025-06-23,savings_deposit,3466,group_savings,cash
28,2025-06-24,income,2500,sales,cash
28,2025-06-24,expense,1459,inputs,cash
28,2025-06-25,income,2427,sales,upi
28,2025-06-25,expense,1576,inputs,cash
28,2025-06-26,income,2686,sales,cash
28,2025-06-26,expense,1545,inputs,cash
28,2025-06-27,income,3005,sales,upi
28,2025-06-27,expense,1551,inputs,cash
28,2025-06-28,income,2664,sales,cash
28,2025-06-28,expense,1674,inputs,cash
28,2025-06-29,income,2324,sales,cash
28,2025-06-29,expense,1427,inputs,cash
28,2025-06-30,income,2828,sales,upi
28,2025-06-30,expense,1648,inputs,cash
28,2025-06-30,savings_deposit,2615,group_savings,cash
28,2025-07-01,income,1892,sales,upi
28,2025-07-01,expense,1468,inputs,cash
28,2025-07-02,income,2066,sales,upi
28,2025-07-02,expense,1633,inputs,cash
28,2025-07-03,income,2112,sales,upi
28,2025-07-03,expense,1564,inputs,cash
28,2025-07-04,income,2529,sales,upi
28,2025-07-04,expense,1723,inputs,cash
28,2025-07-05,income,2220,sales,cash
28,2025-07-05,expense,1488,inputs,cash
28,2025-07-05,loan_repayment,4800,emi,bank
28,2025-07-06,income,2958,sales,upi
28,2025-07-06,expense,1685,inputs,cash
28,2025-07-07,income,2659,sales,cash
28,2025-07-07,expense,1514,inputs,cash
28,2025-07-07,savings_deposit,2410,group_savings,cash
28,2025-07-08,income,2044,sales,cash
28,2025-07-08,expense,1533,inputs,cash
28,2025-07-09,income,1764,sales,upi
28,2025-07-09,expense,1557,inputs,cash
28,2025-07-10,income,2348,sales,cash
28,2025-07-10,expense,1726,inputs,cash
28,2025-07-11,income,2853,sales,upi
28,2025-07-11,expense,1736,inputs,cash
28,2025-07-12,income,2456,sales,upi
28,2025-07-12,expense,1618,inputs,cash
28,2025-07-13,income,2637,sales,cash
28,2025-07-13,expense,1491,inputs,cash
28,2025-07-14,income,2577,sales,upi
28,2025-07-14,expense,1750,inputs,cash
28,2025-07-14,savings_deposit,3364,group_savings,cash
28,2025-07-15,income,2798,sales,upi
28,2025-07-15,expense,1649,inputs,cash
28,2025-07-16,income,3047,sales,upi
28,2025-07-16,expense,1511,inputs,cash
28,2025-07-17,income,3061,sales,upi
28,2025-07-17,expense,1573,inputs,cash
28,2025-07-18,income,2525,sales,upi
28,2025-07-18,expense,1496,inputs,cash
28,2025-07-19,income,2830,sales,cash
28,2025-07-19,expense,1472,inputs,cash
28,2025-07-20,income,2611,sales,upi
28,2025-07-20,expense,1644,inputs,cash
28,2025-07-21,income,2390,sales,cash
28,2025-07-21,expense,1457,inputs,cash
28,2025-07-21,savings_deposit,2079,group_savings,cash
28,2025-07-22,income,2878,sales,upi
28,2025-07-22,expense,1552,inputs,cash
28,2025-07-23,income,2587,sales,upi
28,2025-07-23,expense,1567,inputs,cash
28,2025-07-24,income,2813,sales,upi
28,2025-07-24,expense,1787,inputs,cash
28,2025-07-25,income,2961,sales,upi
28,2025-07-25,expense,1614,inputs,cash
28,2025-07-26,income,2620,sales,upi
28,2025-07-26,expense,1615,inputs,cash
28,2025-07-27,income,2703,sales,upi
28,2025-07-27,expense,1675,inputs,cash
28,2025-07-28,income,2689,sales,upi
28,2025-07-28,expense,1564,inputs,cash
28,2025-07-28,savings_deposit,1522,group_savings,cash
28,2025-07-29,income,2570,sales,upi
28,2025-07-29,expense,1493,inputs,cash
28,2025-07-30,income,2509,sales,cash
28,2025-07-30,expense,1545,inputs,cash
28,2025-07-31,income,2406,sales,upi
28,2025-07-31,expense,1601,inputs,cash
28,2025-08-01,income,3006,sales,upi
28,2025-08-01,expense,1559,inputs,cash
28,2025-08-02,income,3639,sales,upi
28,2025-08-02,expense,1627,inputs,cash
28,2025-08-03,income,3910,sales,upi
28,2025-08-03,expense,1895,inputs,cash
28,2025-08-04,income,3696,sales,cash
28,2025-08-04,expense,1498,inputs,cash
28,2025-08-04,savings_deposit,2108,group_savings,cash
28,2025-08-05,income,2576,sales,cash
28,2025-08-05,expense,1553,inputs,cash
28,2025-08-05,loan_repayment,4800,emi,bank
28,2025-08-06,income,2661,sales,cash
28,2025-08-06,expense,1511,inputs,cash
28,2025-08-07,income,3409,sales,upi
28,2025-08-07,expense,1747,inputs,cash
28,2025-08-08,income,3164,sales,cash
28,2025-08-08,expense,1574,inputs,cash
28,2025-08-09,income,4074,sales,upi
28,2025-08-09,expense,1570,inputs,cash
28,2025-08-10,income,3093,sales,upi
28,2025-08-10,expense,1587,inputs,cash
28,2025-08-11,income,3631,sales,upi
28,2025-08-11,expense,1553,inputs,cash
28,2025-08-11,savings_deposit,3027,group_savings,cash
28,2025-08-12,income,2661,sales,cash
28,2025-08-12,expense,1515,inputs,cash
28,2025-08-13,income,3497,sales,upi
28,2025-08-13,expense,1668,inputs,cash
28,2025-08-14,income,3497,sales,cash
28,2025-08-14,expense,1499,inputs,cash
